program	rep	depth	noReads	percMutate	targMut	mutLen	refLen	refNs	refSnp	refIndel	conLen	Ns	snp	indel	elpTime	sysTime	UserTime	memKb	percCPU	seed	usedSeed	medakaModel	usedMedaka	usedMajcon	usedIvar	usedRacon	medakaPolish	ivarPolish	minLen	minDepth	fastq	schemeDir	scheme	schemeVer	prefix	conDef	conScaffoldBuilder	conStich
Lilo	10	30	2790	0	0	5700	5700	0	0	0	ERR	ERR	ERR	ERR	50.49	9.76	103.47	321812	224%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	10	30	2790	0	0	5700	5700	0	0	0	ERR	ERR	ERR	ERR	50.49	9.76	103.47	321812	224%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	10	30	2790	0	0	5700	5700	0	0	0	ERR	ERR	ERR	ERR	50.49	9.76	103.47	321812	224%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
ivar	10	30	2790	0	0	5700	5700	0	0	0	5700	147.193	0	0	0.42	0.02	0.98	9072	234%	1024	10240	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
ivarTrim	10	30	2790	0	0	5700	5700	0	0	0	5699	246.008	0	0	0.20	0.02	0.31	10788	164%	1024	10240	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
Lilo	10	30	2790	100	57	5700	5700	0	10	0	ERR	ERR	ERR	ERR	50.45	9.95	103.11	321820	224%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	10	30	2790	100	57	5700	5700	0	10	0	ERR	ERR	ERR	ERR	50.45	9.95	103.11	321820	224%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	10	30	2790	100	57	5700	5700	0	10	0	ERR	ERR	ERR	ERR	50.45	9.95	103.11	321820	224%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	10	30	2790	100	57	5700	5700	0	10	0	ERR	ERR	ERR	ERR	50.45	9.95	103.11	321820	224%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	10	30	2790	100	57	5700	5700	0	10	0	ERR	ERR	ERR	ERR	50.45	9.95	103.11	321820	224%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	10	30	2790	100	57	5700	5700	0	10	0	ERR	ERR	ERR	ERR	50.45	9.95	103.11	321820	224%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
ivar	10	30	2790	100	57	5700	5700	0	10	0	5700	147.193	0	0	0.42	0.02	0.97	8100	234%	1024	10240	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
ivarTrim	10	30	2790	100	57	5700	5700	0	10	0	5699	246.008	0	0	0.19	0.03	0.29	8792	168%	1024	10240	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
Lilo	10	30	2790	200	114	5700	5700	0	20	0	ERR	ERR	ERR	ERR	50.77	9.49	104.43	320156	224%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	10	30	2790	200	114	5700	5700	0	20	0	ERR	ERR	ERR	ERR	50.77	9.49	104.43	320156	224%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	10	30	2790	200	114	5700	5700	0	20	0	ERR	ERR	ERR	ERR	50.77	9.49	104.43	320156	224%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	10	30	2790	200	114	5700	5700	0	20	0	ERR	ERR	ERR	ERR	50.77	9.49	104.43	320156	224%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	10	30	2790	200	114	5700	5700	0	20	0	ERR	ERR	ERR	ERR	50.77	9.49	104.43	320156	224%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	10	30	2790	200	114	5700	5700	0	20	0	ERR	ERR	ERR	ERR	50.77	9.49	104.43	320156	224%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
ivar	10	30	2790	200	114	5700	5700	0	20	0	5700	157.719	0	0	0.42	0.03	0.96	10948	236%	1024	10240	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
ivarTrim	10	30	2790	200	114	5700	5700	0	20	0	5699	246.008	0	0	0.19	0.02	0.30	9236	169%	1024	10240	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
Lilo	10	30	2790	500	285	5700	5700	0	50	0	ERR	ERR	ERR	ERR	50.71	9.90	103.65	321876	223%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	10	30	2790	500	285	5700	5700	0	50	0	ERR	ERR	ERR	ERR	50.71	9.90	103.65	321876	223%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	10	30	2790	500	285	5700	5700	0	50	0	ERR	ERR	ERR	ERR	50.71	9.90	103.65	321876	223%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	10	30	2790	500	285	5700	5700	0	50	0	ERR	ERR	ERR	ERR	50.71	9.90	103.65	321876	223%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	10	30	2790	500	285	5700	5700	0	50	0	ERR	ERR	ERR	ERR	50.71	9.90	103.65	321876	223%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	10	30	2790	500	285	5700	5700	0	50	0	ERR	ERR	ERR	ERR	50.71	9.90	103.65	321876	223%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
ivar	10	30	2790	500	285	5700	5700	0	50	0	5700	161.93	0	0	0.42	0.03	0.96	8768	235%	1024	10240	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
ivarTrim	10	30	2790	500	285	5700	5700	0	50	0	5701	245.045	0	0	0.19	0.02	0.30	9596	170%	1024	10240	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
Lilo	10	30	2790	1000	570	5700	5700	0	0	0	ERR	ERR	ERR	ERR	50.44	9.70	103.53	320384	224%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	10	30	2790	1000	570	5700	5700	0	0	0	ERR	ERR	ERR	ERR	50.44	9.70	103.53	320384	224%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	10	30	2790	1000	570	5700	5700	0	0	0	ERR	ERR	ERR	ERR	50.44	9.70	103.53	320384	224%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	10	30	2790	1000	570	5700	5700	0	0	0	ERR	ERR	ERR	ERR	50.44	9.70	103.53	320384	224%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	10	30	2790	1000	570	5700	5700	0	0	0	ERR	ERR	ERR	ERR	50.44	9.70	103.53	320384	224%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	10	30	2790	1000	570	5700	5700	0	0	0	ERR	ERR	ERR	ERR	50.44	9.70	103.53	320384	224%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
ivar	10	30	2790	1000	570	5700	5700	0	0	0	5700	180.526	0	0	0.40	0.02	0.94	8980	240%	1024	10240	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
ivarTrim	10	30	2790	1000	570	5700	5700	0	0	0	5702	245.703	0	0	0.19	0.02	0.30	9316	172%	1024	10240	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.5000	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
artic	10	30	2790	0	0	11800	11800	0	0	0	11800	105.932	0	0	77.16	3.39	76.95	392020	104%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
buildCon	10	30	2790	0	0	11800	11800	0	0	0	11696	166.724	0.6122	1.4286	2.85	0.72	3.78	40976	158%	1024	10240	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	320	10	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
buildCon	10	30	2790	0	0	11800	11800	0	0	0	11679	185.375	0	0.2095	3.16	0.77	4.24	40884	158%	1024	10240	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	320	10	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	10	30	2790	0	0	11800	11800	0	0	0	ERR	ERR	ERR	ERR	55.83	11.43	117.02	321848	230%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	10	30	2790	0	0	11800	11800	0	0	0	ERR	ERR	ERR	ERR	55.83	11.43	117.02	321848	230%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	10	30	2790	0	0	11800	11800	0	0	0	ERR	ERR	ERR	ERR	55.83	11.43	117.02	321848	230%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	10	30	2790	0	0	11800	11800	0	0	0	ERR	ERR	ERR	ERR	55.83	11.43	117.02	321848	230%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	10	30	2790	0	0	11800	11800	0	0	0	ERR	ERR	ERR	ERR	55.83	11.43	117.02	321848	230%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	10	30	2790	0	0	11800	11800	0	0	0	ERR	ERR	ERR	ERR	55.83	11.43	117.02	321848	230%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
ivar	10	30	2790	0	0	11800	11800	0	0	0	11799	90.6857	0	0.0932	0.77	0.03	1.83	9804	241%	1024	10240	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
ivarTrim	10	30	2790	0	0	11800	11800	0	0	0	11797	324.235	0	0.2546	0.33	0.02	0.56	10232	175%	1024	10240	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
artic	10	30	2790	100	118	11800	11800	0	10	0	11800	105.932	0	0	79.81	3.43	79.59	393076	104%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
buildCon	10	30	2790	100	118	11800	11800	0	10	0	11694	170.515	1.1243	1.8397	2.85	0.71	3.80	41032	158%	1024	10240	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	320	10	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
buildCon	10	30	2790	100	118	11800	11800	0	10	0	11676	168.123	0	0.512	3.19	0.92	4.13	40820	158%	1024	10240	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	320	10	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	10	30	2790	100	118	11800	11800	0	10	0	ERR	ERR	ERR	ERR	55.79	11.52	116.62	321668	229%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	10	30	2790	100	118	11800	11800	0	10	0	ERR	ERR	ERR	ERR	55.79	11.52	116.62	321668	229%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	10	30	2790	100	118	11800	11800	0	10	0	ERR	ERR	ERR	ERR	55.79	11.52	116.62	321668	229%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	10	30	2790	100	118	11800	11800	0	10	0	ERR	ERR	ERR	ERR	55.79	11.52	116.62	321668	229%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	10	30	2790	100	118	11800	11800	0	10	0	ERR	ERR	ERR	ERR	55.79	11.52	116.62	321668	229%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	10	30	2790	100	118	11800	11800	0	10	0	ERR	ERR	ERR	ERR	55.79	11.52	116.62	321668	229%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
ivar	10	30	2790	100	118	11800	11800	0	10	0	11799	90.7704	0	0.0932	0.77	0.02	1.84	11344	242%	1024	10240	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
ivarTrim	10	30	2790	100	118	11800	11800	0	10	0	11797	324.235	0	0.2546	0.32	0.02	0.54	13580	178%	1024	10240	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
artic	10	30	2790	200	236	11800	11800	0	20	0	11801	105.923	0	0.0948	83.99	3.53	83.76	393568	103%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
buildCon	10	30	2790	200	236	11800	11800	0	20	0	11696	217.168	0.762	1.3063	2.74	0.80	3.57	40856	159%	1024	10240	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	320	10	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
buildCon	10	30	2790	200	236	11800	11800	0	20	0	11683	216.982	0	0.218	3.09	0.89	3.99	40960	158%	1024	10240	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	320	10	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	10	30	2790	200	236	11800	11800	0	20	0	ERR	ERR	ERR	ERR	55.71	11.52	116.73	320792	230%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	10	30	2790	200	236	11800	11800	0	20	0	ERR	ERR	ERR	ERR	55.71	11.52	116.73	320792	230%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	10	30	2790	200	236	11800	11800	0	20	0	ERR	ERR	ERR	ERR	55.71	11.52	116.73	320792	230%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	10	30	2790	200	236	11800	11800	0	20	0	ERR	ERR	ERR	ERR	55.71	11.52	116.73	320792	230%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	10	30	2790	200	236	11800	11800	0	20	0	ERR	ERR	ERR	ERR	55.71	11.52	116.73	320792	230%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	10	30	2790	200	236	11800	11800	0	20	0	ERR	ERR	ERR	ERR	55.71	11.52	116.73	320792	230%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
ivar	10	30	2790	200	236	11800	11800	0	20	0	11799	90.7704	0	0.0932	0.78	0.03	1.83	13860	239%	1024	10240	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
ivarTrim	10	30	2790	200	236	11800	11800	0	20	0	11797	324.404	0	0.2546	0.33	0.03	0.55	9932	176%	1024	10240	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
artic	10	30	2790	500	590	11800	11800	0	50	0	11800	105.932	0	0.1898	82.46	3.45	82.29	390836	103%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
buildCon	10	30	2790	500	590	11800	11800	0	50	0	11692	167.208	0.2043	0.9195	2.71	0.83	3.49	40844	159%	1024	10240	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	320	10	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
buildCon	10	30	2790	500	590	11800	11800	0	50	0	11683	196.867	0	0.2121	3.00	0.84	3.95	41064	159%	1024	10240	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	320	10	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	10	30	2790	500	590	11800	11800	0	50	0	ERR	ERR	ERR	ERR	55.70	11.57	116.98	321840	230%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.11000	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
